cust_id;age;gender;city;loyalty_segment;preferred_channel;registration_date
4425;20;MALE;Dubai;Silver;Amazon.Ae;21/10/2023
4426;25;MALE;Abu Dhabi;Gold;Amazon.Ae;29/04/2025
4427;55;FEMALE;Dubai;Silver;Amazon.Ae;18/11/2021
4428;25;MALE;Abu Dhabi;Silver;Store;07/01/2024
4429;25;FEMALE;Sharjah;Platinum;Amazon.Ae;15/12/2023
4430;30;FEMALE;Abu Dhabi;Silver;Store;23/02/2023
4431;60;MALE;Abu Dhabi;Silver;Store;06/05/2023
4432;20;FEMALE;Dubai;Silver;Store;31/12/2023
4433;35;MALE;Sharjah;Silver;Store;28/12/2023
4434;35;FEMALE;Dubai;Silver;Website;29/06/2021
4435;35;MALE;Abu Dhabi;Platinum;Store;15/01/2022
4436;18;MALE;Sharjah;Silver;Store;22/07/2023
4437;35;FEMALE;Abu Dhabi;Silver;Website;06/09/2025
4438;18;MALE;Abu Dhabi;Gold;Store;01/09/2025
4439;30;FEMALE;Dubai;Gold;Mobileapp;26/03/2022
4440;35;MALE;Dubai;Gold;Store;08/07/2024
4441;20;MALE;Abu Dhabi;Silver;Store;10/01/2025
4442;40;MALE;Dubai;Gold;Store;19/07/2025
4443;18;MALE;Abu Dhabi;Silver;Store;11/05/2021
4444;40;MALE;Dubai;Silver;Website;11/06/2024
4445;30;FEMALE;Sharjah;Silver;Website;23/06/2023
4446;20;FEMALE;Dubai;Silver;Store;23/03/2024
4447;20;FEMALE;Abu Dhabi;Silver;Store;26/11/2021
4448;55;FEMALE;Abu Dhabi;Gold;Store;29/09/2022
4449;18;MALE;Dubai;Silver;Noon;24/06/2025
4450;20;FEMALE;Dubai;Gold;Store;22/02/2021
4451;25;MALE;Dubai;Silver;Mobileapp;13/04/2022
4452;35;FEMALE;Dubai;Silver;Mobileapp;02/10/2022
4453;30;MALE;Dubai;Silver;Store;17/02/2022
4454;20;FEMALE;Dubai;Platinum;Noon;04/11/2023
4455;25;FEMALE;Abu Dhabi;Gold;Mobileapp;11/05/2022
4456;20;FEMALE;Dubai;Platinum;Website;21/03/2025
4457;20;FEMALE;Sharjah;Gold;Store;03/01/2022
4458;25;FEMALE;Abu Dhabi;Gold;Website;23/06/2022
4459;35;FEMALE;Dubai;Gold;Store;29/09/2022
4460;20;MALE;Dubai;Gold;Store;15/01/2025
4461;25;MALE;Sharjah;Silver;Mobileapp;14/04/2025
4462;25;MALE;Dubai;Silver;Amazon.Ae;30/05/2022
4463;55;MALE;Abu Dhabi;Silver;Store;26/04/2022
4464;55;MALE;Abu Dhabi;Silver;Mobileapp;18/02/2022
4465;40;MALE;Dubai;Silver;Mobileapp;16/08/2021
4466;20;MALE;Sharjah;Silver;Store;17/05/2021
4467;18;FEMALE;Dubai;Silver;Store;17/06/2024
4468;25;FEMALE;Dubai;Silver;Store;02/03/2023
4469;25;MALE;Sharjah;Platinum;Mobileapp;15/04/2023
4470;30;MALE;Abu Dhabi;Silver;Mobileapp;23/08/2025
4471;40;MALE;Sharjah;Silver;Store;17/04/2022
4472;45;MALE;Abu Dhabi;Gold;Website;02/06/2022
4473;40;FEMALE;Abu Dhabi;Silver;Mobileapp;24/01/2025
4474;25;MALE;Sharjah;Silver;Mobileapp;01/11/2021
4475;35;FEMALE;Dubai;Silver;Store;17/10/2022
4476;25;FEMALE;Abu Dhabi;Silver;Website;30/06/2021
4477;18;FEMALE;Abu Dhabi;Silver;Amazon.Ae;30/01/2021
4478;35;MALE;Dubai;Silver;Store;30/08/2023
4479;18;FEMALE;Abu Dhabi;Silver;Store;04/02/2023
4480;25;MALE;Dubai;Gold;Mobileapp;09/02/2021
4481;25;MALE;Abu Dhabi;Silver;Store;06/07/2021
4482;35;MALE;Abu Dhabi;Gold;Amazon.Ae;15/11/2021
4483;40;MALE;Sharjah;Silver;Store;04/06/2024
4484;25;MALE;Dubai;Silver;Store;02/01/2023
4485;40;MALE;Abu Dhabi;Gold;Store;11/06/2023
4486;25;FEMALE;Dubai;Silver;Store;20/11/2021
4487;25;FEMALE;Abu Dhabi;Gold;Store;01/08/2023
4488;35;MALE;Abu Dhabi;Silver;Website;03/12/2023
4489;35;MALE;Abu Dhabi;Gold;Store;18/10/2022
4490;60;FEMALE;Sharjah;Silver;Amazon.Ae;25/07/2024
4491;20;MALE;Sharjah;Silver;Website;04/09/2024
4492;35;FEMALE;Dubai;Gold;Website;23/06/2021
4493;35;FEMALE;Dubai;Gold;Store;16/11/2022
4494;50;MALE;Abu Dhabi;Silver;Website;01/12/2023
4495;20;MALE;Dubai;Platinum;Website;13/02/2022
4496;40;MALE;Dubai;Silver;Store;05/05/2025
4497;30;MALE;Abu Dhabi;Silver;Amazon.Ae;08/09/2024
4498;25;MALE;Dubai;Silver;Store;29/06/2021
4499;30;FEMALE;Dubai;Gold;Store;04/05/2023
4500;25;MALE;Sharjah;Platinum;Website;28/03/2024
4501;30;MALE;Dubai;Silver;Website;06/02/2021
4502;45;FEMALE;Dubai;Silver;Store;10/02/2022
4503;30;MALE;Dubai;Gold;Mobileapp;23/06/2022
4504;35;MALE;Sharjah;Silver;Website;11/01/2022
4505;30;MALE;Sharjah;Silver;Website;13/09/2021
4506;18;MALE;Abu Dhabi;Silver;Store;05/10/2021
4507;20;FEMALE;Dubai;Silver;Noon;06/09/2021
4508;30;MALE;Sharjah;Silver;Store;24/11/2022
4509;25;FEMALE;Abu Dhabi;Silver;Website;07/11/2023
4510;20;MALE;Sharjah;Gold;Store;23/10/2024
4511;30;MALE;Abu Dhabi;Gold;Mobileapp;05/05/2021
4512;25;MALE;Dubai;Silver;Store;28/08/2024
4513;25;FEMALE;Dubai;Silver;Store;31/07/2021
4514;30;MALE;Dubai;Silver;Mobileapp;17/04/2022
4515;20;MALE;Dubai;Silver;Store;19/01/2023
4516;50;FEMALE;Abu Dhabi;Gold;Store;09/12/2024
4517;45;MALE;Sharjah;Platinum;Website;15/05/2022
4518;35;MALE;Abu Dhabi;Gold;Mobileapp;22/03/2023
4519;20;FEMALE;Dubai;Gold;Store;02/10/2025
4520;40;MALE;Dubai;Silver;Store;08/06/2023
4521;40;FEMALE;Dubai;Silver;Noon;19/04/2024
4522;40;MALE;Dubai;Platinum;Website;13/11/2024
4523;20;FEMALE;Dubai;Platinum;Store;24/07/2025
4524;35;FEMALE;Abu Dhabi;Silver;Mobileapp;15/07/2025
4525;40;MALE;Dubai;Silver;Website;25/04/2024
4526;30;FEMALE;Sharjah;Gold;Store;29/10/2025
4527;35;FEMALE;Dubai;Silver;Store;25/08/2025
4528;30;MALE;Sharjah;Gold;Store;06/07/2025
4529;30;MALE;Abu Dhabi;Gold;Amazon.Ae;31/01/2025
4530;18;FEMALE;Dubai;Silver;Store;20/01/2025
4531;35;FEMALE;Abu Dhabi;Platinum;Store;03/03/2024
4532;18;MALE;Abu Dhabi;Platinum;Amazon.Ae;18/09/2025
4533;25;FEMALE;Abu Dhabi;Platinum;Store;24/06/2021
4534;25;MALE;Abu Dhabi;Silver;Website;08/07/2024
4535;30;FEMALE;Dubai;Silver;Store;13/11/2021
4536;20;FEMALE;Abu Dhabi;Silver;Website;28/09/2023
4537;35;FEMALE;Sharjah;Silver;Store;04/04/2023
4538;40;MALE;Dubai;Silver;Store;20/05/2023
4539;20;FEMALE;Dubai;Silver;Website;20/07/2023
4540;20;MALE;Sharjah;Gold;Website;06/06/2023
4541;20;MALE;Dubai;Silver;Website;26/09/2021
4542;45;MALE;Abu Dhabi;Silver;Website;15/04/2022
4543;30;FEMALE;Abu Dhabi;Silver;Website;12/08/2021
4544;30;MALE;Abu Dhabi;Gold;Website;29/06/2024
4545;20;MALE;Dubai;Gold;Website;24/12/2023
4546;35;FEMALE;Dubai;Silver;Website;02/09/2023
4547;45;FEMALE;Dubai;Platinum;Website;26/06/2023
4548;40;FEMALE;Abu Dhabi;Silver;Website;10/04/2023
4549;35;FEMALE;Abu Dhabi;Silver;Store;27/01/2025
4550;18;MALE;Abu Dhabi;Gold;Store;22/02/2024
4551;20;FEMALE;Abu Dhabi;Gold;Store;25/05/2025
4552;18;FEMALE;Dubai;Silver;Amazon.Ae;26/08/2021
4553;25;MALE;Dubai;Platinum;Mobileapp;16/03/2021
4554;20;MALE;Sharjah;Platinum;Website;05/01/2025
4555;25;MALE;Dubai;Silver;Store;15/05/2022
4556;25;MALE;Dubai;Silver;Store;26/03/2025
4557;50;FEMALE;Dubai;Silver;Amazon.Ae;25/09/2021
4558;35;FEMALE;Dubai;Silver;Amazon.Ae;19/02/2025
4559;40;FEMALE;Dubai;Silver;Store;14/09/2023
4560;35;MALE;Sharjah;Gold;Mobileapp;12/06/2025
4561;20;MALE;Sharjah;Silver;Store;10/12/2023
4562;35;FEMALE;Sharjah;Gold;Store;06/08/2025
4563;25;MALE;Sharjah;Silver;Mobileapp;19/12/2023
4564;35;FEMALE;Sharjah;Silver;Website;17/01/2025
4565;25;MALE;Abu Dhabi;Silver;Mobileapp;24/12/2022
4566;60;FEMALE;Dubai;Silver;Store;01/01/2024
4567;25;MALE;Abu Dhabi;Silver;Store;09/07/2021
4568;25;MALE;Dubai;Gold;Store;23/09/2023
4569;50;MALE;Dubai;Gold;Store;05/05/2025
4570;18;FEMALE;Dubai;Silver;Website;07/10/2025
4571;35;FEMALE;Abu Dhabi;Gold;Store;20/07/2022
4572;35;MALE;Dubai;Silver;Store;20/09/2023
4573;40;FEMALE;Dubai;Silver;Store;06/01/2023
4574;55;FEMALE;Dubai;Silver;Mobileapp;05/06/2021
4575;55;FEMALE;Sharjah;Gold;Website;06/05/2025
4576;18;FEMALE;Abu Dhabi;Silver;Website;04/11/2022
4577;40;MALE;Sharjah;Silver;Store;23/07/2025
4578;35;MALE;Dubai;Silver;Store;14/01/2024
4579;35;FEMALE;Dubai;Platinum;Store;10/03/2021
4580;20;FEMALE;Abu Dhabi;Gold;Store;09/11/2024
4581;35;FEMALE;Dubai;Gold;Store;08/01/2022
4582;60;FEMALE;Abu Dhabi;Gold;Store;24/02/2021
4583;50;MALE;Abu Dhabi;Silver;Website;26/03/2021
4584;25;FEMALE;Abu Dhabi;Gold;Noon;30/07/2023
4585;18;MALE;Sharjah;Gold;Store;21/04/2023
4586;25;FEMALE;Dubai;Silver;Mobileapp;15/08/2022
4587;40;MALE;Dubai;Silver;Store;02/01/2023
4588;35;FEMALE;Abu Dhabi;Silver;Website;14/09/2022
4589;30;MALE;Dubai;Silver;Website;06/10/2023
4590;18;MALE;Dubai;Gold;Amazon.Ae;13/11/2021
4591;25;MALE;Dubai;Silver;Store;02/04/2024
4592;30;FEMALE;Dubai;Silver;Store;27/06/2025
4593;50;FEMALE;Dubai;Gold;Store;17/09/2022
4594;35;MALE;Dubai;Silver;Store;09/09/2021
4595;25;FEMALE;Abu Dhabi;Silver;Amazon.Ae;01/06/2021
4596;30;FEMALE;Abu Dhabi;Gold;Mobileapp;21/09/2024
4597;18;MALE;Abu Dhabi;Silver;Mobileapp;29/06/2023
4598;55;MALE;Abu Dhabi;Gold;Website;23/10/2024
4599;25;FEMALE;Dubai;Silver;Amazon.Ae;16/05/2023
4600;30;FEMALE;Dubai;Silver;Store;23/08/2022
4601;25;MALE;Dubai;Silver;Store;04/10/2023
4602;35;FEMALE;Sharjah;Silver;Mobileapp;29/08/2023
4603;35;MALE;Abu Dhabi;Platinum;Store;02/10/2023
4604;35;MALE;Dubai;Platinum;Store;29/01/2024
4605;25;MALE;Dubai;Gold;Store;18/02/2024
4606;25;MALE;Sharjah;Silver;Website;09/11/2024
4607;20;FEMALE;Abu Dhabi;Platinum;Website;30/10/2021
4608;35;FEMALE;Sharjah;Gold;Store;06/10/2025
4609;18;MALE;Dubai;Silver;Mobileapp;18/03/2024
4610;30;MALE;Dubai;Gold;Mobileapp;09/05/2024
4611;45;FEMALE;Abu Dhabi;Silver;Amazon.Ae;24/10/2023
4612;45;FEMALE;Abu Dhabi;Silver;Website;04/02/2022
4613;25;FEMALE;Abu Dhabi;Gold;Mobileapp;09/03/2021
4614;30;FEMALE;Abu Dhabi;Gold;Mobileapp;03/06/2021
4615;18;MALE;Abu Dhabi;Silver;Store;12/10/2023
4616;35;FEMALE;Abu Dhabi;Silver;Store;26/02/2025
4617;40;MALE;Dubai;Platinum;Website;01/07/2021
4618;20;MALE;Dubai;Gold;Store;09/06/2022
4619;25;MALE;Sharjah;Silver;Store;08/07/2021
4620;40;MALE;Dubai;Silver;Website;20/01/2021
4621;45;FEMALE;Abu Dhabi;Silver;Store;01/05/2023
4622;20;FEMALE;Abu Dhabi;Platinum;Store;30/07/2024
4623;30;MALE;Sharjah;Silver;Website;17/06/2023
4624;20;MALE;Dubai;Silver;Mobileapp;10/01/2021
4625;20;MALE;Dubai;Silver;Mobileapp;01/12/2022
4626;50;MALE;Sharjah;Gold;Website;04/04/2025
4627;40;FEMALE;Sharjah;Gold;Website;17/10/2022
4628;40;FEMALE;Abu Dhabi;Gold;Store;27/06/2025
4629;18;FEMALE;Dubai;Silver;Store;19/08/2024
4630;40;FEMALE;Dubai;Silver;Store;29/08/2021
4631;25;FEMALE;Abu Dhabi;Platinum;Mobileapp;01/06/2021
4632;25;MALE;Sharjah;Platinum;Website;23/02/2023
4633;30;MALE;Sharjah;Platinum;Mobileapp;22/09/2024
4634;18;MALE;Dubai;Platinum;Mobileapp;07/07/2021
4635;40;FEMALE;Dubai;Gold;Store;09/04/2022
4636;30;FEMALE;Dubai;Gold;Website;23/12/2022
4637;20;MALE;Sharjah;Gold;Store;15/04/2024
4638;20;MALE;Abu Dhabi;Gold;Store;19/06/2023
4639;20;MALE;Dubai;Silver;Website;07/12/2022
4640;18;FEMALE;Dubai;Silver;Noon;15/04/2024
4641;30;MALE;Abu Dhabi;Platinum;Mobileapp;31/05/2023
4642;40;FEMALE;Dubai;Silver;Amazon.Ae;19/02/2022
4643;18;FEMALE;Sharjah;Gold;Store;01/08/2022
4644;18;MALE;Abu Dhabi;Silver;Store;06/11/2021
4645;30;FEMALE;Dubai;Silver;Store;23/10/2023
4646;40;FEMALE;Dubai;Silver;Store;13/11/2021
4647;25;MALE;Sharjah;Silver;Store;13/03/2025
4648;25;FEMALE;Dubai;Silver;Website;17/10/2023
4649;30;MALE;Dubai;Silver;Website;15/05/2025
4650;25;MALE;Sharjah;Gold;Amazon.Ae;03/01/2022
4651;18;FEMALE;Sharjah;Silver;Amazon.Ae;09/07/2022
4652;35;FEMALE;Sharjah;Silver;Store;28/08/2022
4653;35;FEMALE;Dubai;Silver;Amazon.Ae;03/06/2024
4654;30;FEMALE;Dubai;Gold;Website;25/07/2023
4655;35;FEMALE;Dubai;Gold;Website;25/04/2022
4656;35;FEMALE;Dubai;Gold;Mobileapp;08/09/2023
4657;20;FEMALE;Abu Dhabi;Silver;Store;23/12/2023
4658;25;FEMALE;Dubai;Silver;Amazon.Ae;27/07/2024
4659;20;MALE;Abu Dhabi;Gold;Website;29/07/2023
4660;20;FEMALE;Dubai;Gold;Amazon.Ae;14/01/2021
4661;35;MALE;Dubai;Silver;Noon;28/01/2021
4662;45;MALE;Sharjah;Silver;Website;22/05/2021
4663;55;MALE;Dubai;Silver;Store;02/07/2025
4664;35;FEMALE;Dubai;Silver;Store;13/08/2022
4665;20;MALE;Dubai;Gold;Store;18/04/2022
4666;20;MALE;Dubai;Silver;Store;28/03/2025
4667;40;FEMALE;Dubai;Silver;Mobileapp;22/04/2024
4668;30;MALE;Dubai;Silver;Store;13/11/2021
4669;35;FEMALE;Abu Dhabi;Platinum;Noon;16/10/2024
4670;40;MALE;Sharjah;Gold;Mobileapp;21/03/2022
4671;35;MALE;Abu Dhabi;Gold;Store;23/10/2021
4672;40;MALE;Dubai;Silver;Website;08/02/2022
4673;18;FEMALE;Abu Dhabi;Gold;Website;22/01/2023
4674;35;MALE;Dubai;Silver;Website;20/09/2021
4675;45;FEMALE;Abu Dhabi;Silver;Website;27/04/2023
4676;25;MALE;Abu Dhabi;Silver;Store;12/01/2022
4677;35;MALE;Dubai;Silver;Website;08/08/2022
4678;25;MALE;Sharjah;Silver;Website;28/12/2023
4679;55;MALE;Sharjah;Gold;Mobileapp;10/03/2023
4680;18;FEMALE;Sharjah;Silver;Mobileapp;16/04/2022
4681;30;FEMALE;Dubai;Silver;Store;02/01/2023
4682;20;FEMALE;Abu Dhabi;Silver;Store;30/08/2023
4683;35;MALE;Sharjah;Silver;Mobileapp;16/02/2021
4684;20;MALE;Dubai;Silver;Noon;05/08/2023
4685;20;MALE;Sharjah;Silver;Store;18/12/2023
4686;30;FEMALE;Dubai;Silver;Store;24/01/2021
4687;50;MALE;Dubai;Silver;Store;06/08/2024
4688;20;FEMALE;Abu Dhabi;Silver;Store;11/04/2023
4689;20;MALE;Abu Dhabi;Silver;Store;07/01/2025
4690;40;MALE;Abu Dhabi;Silver;Store;07/02/2022
4691;30;MALE;Sharjah;Silver;Website;14/11/2023
4692;50;MALE;Dubai;Silver;Store;24/12/2023
4693;20;FEMALE;Dubai;Gold;Store;11/08/2025
4694;35;MALE;Sharjah;Silver;Store;10/07/2025
4695;20;FEMALE;Dubai;Silver;Amazon.Ae;22/06/2025
4696;20;MALE;Abu Dhabi;Platinum;Website;16/06/2024
4697;35;FEMALE;Abu Dhabi;Gold;Noon;10/10/2021
4698;30;MALE;Dubai;Platinum;Website;05/01/2025
4699;40;FEMALE;Dubai;Gold;Store;16/08/2024
4700;25;FEMALE;Abu Dhabi;Silver;Store;03/04/2021
4701;25;FEMALE;Sharjah;Silver;Website;20/05/2025
4702;25;MALE;Abu Dhabi;Gold;Website;30/10/2024
4703;60;FEMALE;Abu Dhabi;Platinum;Website;17/11/2022
4704;25;MALE;Dubai;Gold;Mobileapp;06/11/2021
4705;25;MALE;Dubai;Gold;Mobileapp;07/06/2023
4706;25;MALE;Dubai;Silver;Store;05/04/2024
4707;30;MALE;Dubai;Silver;Mobileapp;07/01/2021
4708;25;FEMALE;Dubai;Platinum;Website;03/12/2023
4709;50;MALE;Dubai;Gold;Store;27/02/2023
4710;25;FEMALE;Dubai;Platinum;Website;25/09/2024
4711;45;FEMALE;Dubai;Gold;Website;22/03/2024
4712;20;MALE;Dubai;Silver;Store;12/02/2021
4713;35;FEMALE;Abu Dhabi;Silver;Store;26/12/2022
4714;50;MALE;Abu Dhabi;Platinum;Store;20/07/2021
4715;20;FEMALE;Dubai;Silver;Store;14/06/2023
4716;55;MALE;Sharjah;Silver;Store;29/10/2022
4717;30;FEMALE;Dubai;Silver;Store;22/10/2025
4718;50;FEMALE;Sharjah;Silver;Store;16/08/2025
4719;35;FEMALE;Dubai;Silver;Store;02/07/2022
4720;25;MALE;Sharjah;Gold;Amazon.Ae;14/08/2021
4721;20;MALE;Dubai;Silver;Store;25/09/2022
4722;25;MALE;Abu Dhabi;Silver;Store;25/03/2025
4723;18;MALE;Dubai;Gold;Store;24/09/2024
4724;20;MALE;Abu Dhabi;Silver;Mobileapp;20/09/2024
4725;20;FEMALE;Dubai;Gold;Store;19/04/2024
4726;25;MALE;Dubai;Silver;Store;06/04/2025
4727;40;MALE;Abu Dhabi;Platinum;Store;04/08/2023
4728;20;FEMALE;Dubai;Silver;Noon;19/07/2024
4729;20;FEMALE;Sharjah;Silver;Website;13/07/2021
4730;35;MALE;Dubai;Gold;Store;22/06/2022
4731;20;MALE;Dubai;Gold;Store;26/04/2022
4732;18;MALE;Abu Dhabi;Silver;Store;27/01/2024
4733;20;MALE;Dubai;Platinum;Store;06/03/2022
4734;50;FEMALE;Dubai;Silver;Mobileapp;16/03/2025
4735;40;MALE;Abu Dhabi;Platinum;Website;21/10/2025
4736;25;FEMALE;Abu Dhabi;Silver;Website;12/09/2024
4737;35;FEMALE;Sharjah;Silver;Store;03/08/2023
4738;30;FEMALE;Dubai;Silver;Website;30/06/2023
4739;35;MALE;Abu Dhabi;Silver;Store;01/08/2022
4740;35;MALE;Dubai;Silver;Store;10/12/2024
4741;35;FEMALE;Dubai;Silver;Website;21/04/2021
4742;25;MALE;Abu Dhabi;Silver;Store;31/07/2021
4743;18;MALE;Dubai;Silver;Website;03/09/2025
4744;30;MALE;Dubai;Silver;Amazon.Ae;01/05/2023
4745;45;MALE;Dubai;Gold;Store;28/05/2023
4746;30;FEMALE;Abu Dhabi;Silver;Amazon.Ae;14/09/2023
4747;40;MALE;Sharjah;Gold;Store;23/09/2023
4748;60;MALE;Abu Dhabi;Platinum;Store;25/07/2022
4749;20;MALE;Dubai;Gold;Website;20/11/2023
4750;35;FEMALE;Abu Dhabi;Platinum;Website;14/07/2024
4751;35;FEMALE;Abu Dhabi;Silver;Store;28/10/2022
4752;55;FEMALE;Dubai;Silver;Mobileapp;16/12/2021
4753;60;MALE;Dubai;Silver;Noon;18/03/2025
4754;35;MALE;Dubai;Silver;Store;19/07/2023
4755;20;MALE;Dubai;Gold;Amazon.Ae;12/11/2022
4756;40;FEMALE;Sharjah;Silver;Website;22/05/2024
4757;20;FEMALE;Dubai;Silver;Amazon.Ae;08/09/2021
4758;40;FEMALE;Dubai;Gold;Store;16/04/2025
4759;50;MALE;Sharjah;Silver;Mobileapp;15/11/2021
4760;25;FEMALE;Sharjah;Silver;Store;21/04/2024
4761;35;MALE;Abu Dhabi;Silver;Amazon.Ae;04/06/2023
4762;25;FEMALE;Dubai;Platinum;Website;08/07/2021
4763;25;MALE;Dubai;Gold;Store;26/12/2022
4764;25;FEMALE;Dubai;Silver;Store;25/02/2024
4765;40;MALE;Dubai;Silver;Mobileapp;12/08/2024
4766;50;MALE;Dubai;Silver;Website;13/11/2023
4767;50;FEMALE;Abu Dhabi;Silver;Store;03/04/2025
4768;20;MALE;Dubai;Gold;Store;20/03/2021
4769;45;FEMALE;Dubai;Silver;Mobileapp;30/06/2022
4770;35;FEMALE;Dubai;Silver;Store;02/02/2025
4771;25;FEMALE;Abu Dhabi;Platinum;Store;13/07/2023
4772;18;MALE;Abu Dhabi;Gold;Amazon.Ae;11/09/2022
4773;25;MALE;Abu Dhabi;Gold;Store;01/11/2021
4774;50;FEMALE;Dubai;Silver;Store;11/01/2025
4775;35;MALE;Dubai;Silver;Store;18/07/2021
4776;35;FEMALE;Dubai;Silver;Amazon.Ae;29/04/2024
4777;25;MALE;Dubai;Gold;Store;09/06/2024
4778;35;MALE;Sharjah;Silver;Website;17/05/2025
4779;18;MALE;Sharjah;Gold;Amazon.Ae;08/07/2022
4780;25;MALE;Abu Dhabi;Platinum;Store;14/11/2023
4781;35;MALE;Sharjah;Silver;Mobileapp;26/08/2025
4782;20;FEMALE;Abu Dhabi;Silver;Store;24/01/2025
4783;40;FEMALE;Dubai;Gold;Website;02/07/2021
4784;20;MALE;Sharjah;Platinum;Store;27/12/2024
4785;35;FEMALE;Dubai;Gold;Website;30/08/2022
4786;25;MALE;Abu Dhabi;Silver;Store;24/03/2021
4787;30;FEMALE;Dubai;Silver;Store;03/04/2021
4788;20;FEMALE;Dubai;Gold;Amazon.Ae;25/07/2024
4789;18;FEMALE;Abu Dhabi;Gold;Store;09/09/2022
4790;50;MALE;Dubai;Silver;Mobileapp;14/01/2024
4791;25;MALE;Dubai;Silver;Store;27/07/2022
4792;40;MALE;Dubai;Gold;Store;16/05/2024
4793;60;FEMALE;Dubai;Silver;Mobileapp;21/08/2025
4794;20;MALE;Sharjah;Gold;Store;04/08/2022
4795;25;FEMALE;Abu Dhabi;Silver;Amazon.Ae;28/09/2023
4796;35;MALE;Dubai;Gold;Website;07/01/2025
4797;55;FEMALE;Dubai;Gold;Store;13/02/2023
4798;50;MALE;Sharjah;Silver;Website;03/05/2023
4799;30;MALE;Dubai;Gold;Store;25/10/2024
4800;40;MALE;Dubai;Gold;Store;13/10/2022
4801;20;MALE;Dubai;Platinum;Mobileapp;03/03/2023
4802;55;MALE;Sharjah;Silver;Store;21/04/2022
4803;55;FEMALE;Dubai;Gold;Store;19/05/2022
4804;20;MALE;Dubai;Gold;Mobileapp;19/08/2021
4805;25;MALE;Dubai;Silver;Mobileapp;28/05/2023
4806;20;FEMALE;Dubai;Gold;Website;15/10/2024
4807;25;MALE;Abu Dhabi;Silver;Website;06/05/2025
4808;40;FEMALE;Dubai;Silver;Website;09/11/2023
4809;25;FEMALE;Dubai;Silver;Website;21/11/2022
4810;18;MALE;Dubai;Silver;Store;28/07/2021
4811;25;MALE;Dubai;Platinum;Noon;11/05/2021
4812;60;MALE;Sharjah;Gold;Store;13/01/2023
4813;35;FEMALE;Sharjah;Silver;Website;19/01/2022
4814;25;FEMALE;Dubai;Gold;Amazon.Ae;21/01/2024
4815;20;FEMALE;Dubai;Silver;Website;16/04/2025
4816;60;FEMALE;Dubai;Silver;Amazon.Ae;28/12/2021
4817;40;MALE;Abu Dhabi;Silver;Store;31/01/2023
4818;25;FEMALE;Abu Dhabi;Silver;Store;22/02/2024
4819;18;FEMALE;Dubai;Silver;Amazon.Ae;01/08/2023
4820;18;FEMALE;Abu Dhabi;Gold;Store;10/10/2022
4821;20;FEMALE;Abu Dhabi;Silver;Mobileapp;20/07/2024
4822;30;FEMALE;Sharjah;Silver;Store;21/12/2021
4823;50;MALE;Dubai;Silver;Mobileapp;10/04/2021
4824;30;MALE;Dubai;Silver;Website;01/01/2023
4825;40;MALE;Dubai;Platinum;Store;28/06/2025
4826;25;MALE;Sharjah;Silver;Website;28/10/2021
4827;35;FEMALE;Abu Dhabi;Gold;Website;01/09/2022
4828;35;MALE;Abu Dhabi;Silver;Store;01/06/2023
4829;20;FEMALE;Dubai;Gold;Website;22/07/2021
4830;25;MALE;Dubai;Silver;Website;11/11/2023
4831;35;MALE;Dubai;Platinum;Store;06/05/2024
4832;18;FEMALE;Abu Dhabi;Silver;Mobileapp;22/04/2021
4833;25;FEMALE;Dubai;Silver;Store;18/03/2024
4834;30;MALE;Dubai;Platinum;Store;16/01/2022
4835;60;MALE;Abu Dhabi;Gold;Website;25/01/2023
4836;30;MALE;Dubai;Silver;Website;12/08/2023
4837;40;MALE;Dubai;Platinum;Amazon.Ae;21/04/2024
4838;25;MALE;Dubai;Gold;Store;07/03/2023
4839;40;MALE;Sharjah;Silver;Store;03/12/2021
4840;30;FEMALE;Abu Dhabi;Silver;Store;23/09/2024
4841;45;FEMALE;Sharjah;Silver;Mobileapp;16/08/2024
4842;25;FEMALE;Dubai;Silver;Store;13/06/2025
4843;35;FEMALE;Sharjah;Gold;Mobileapp;10/08/2021
4844;35;MALE;Sharjah;Silver;Store;09/10/2023
4845;25;FEMALE;Abu Dhabi;Silver;Mobileapp;30/01/2023
4846;20;MALE;Sharjah;Gold;Website;03/12/2024
4847;18;FEMALE;Dubai;Silver;Amazon.Ae;20/11/2022
4848;18;MALE;Dubai;Platinum;Store;28/04/2021
4849;45;MALE;Dubai;Platinum;Website;23/06/2021
4850;20;FEMALE;Abu Dhabi;Platinum;Mobileapp;27/05/2024
4851;20;FEMALE;Abu Dhabi;Gold;Website;31/10/2024
4852;35;FEMALE;Abu Dhabi;Silver;Store;20/10/2025
4853;25;FEMALE;Dubai;Silver;Noon;15/11/2021
4854;30;MALE;Dubai;Silver;Store;01/06/2025
4855;20;MALE;Dubai;Silver;Store;17/01/2024
4856;55;MALE;Abu Dhabi;Gold;Website;07/01/2024
4857;45;FEMALE;Dubai;Silver;Website;17/03/2022
4858;45;FEMALE;Sharjah;Platinum;Mobileapp;09/05/2024
4859;25;MALE;Dubai;Platinum;Store;19/05/2025
4860;40;FEMALE;Dubai;Silver;Store;19/02/2022
4861;20;FEMALE;Sharjah;Silver;Website;25/10/2023
4862;18;MALE;Dubai;Silver;Store;08/08/2023
4863;18;FEMALE;Dubai;Gold;Amazon.Ae;24/03/2021
4864;30;FEMALE;Dubai;Gold;Amazon.Ae;25/09/2025
4865;30;FEMALE;Dubai;Silver;Website;16/09/2023
